TIME_MESSAGE,MESSAGE,REGION,MESSAGE TYPE,CATEGORY
2023-04-21 1:55:57 PM,Mindanao Grid-04/21/2023 13:55: WMPC DG07 cut-in at 1351H as RPS; System Voltage Requirement.  [WEBSMS],CMIN,other,plant
2023-04-21 1:50:57 PM,"Mindanao Grid-04/21/2023 13:50: KEGI JIMENEZ DG 2 cut in at 1335h, RPS start  at 1338h, attained full load 8.4mw ; 1346H. Time of call 1330H.  [WEBSMS]",CMIN,other,plant
2023-04-21 1:26:22 PM,Mindanao Grid-04/21/2023 13:26: King Energy Maramag (KEB) cut-in at 1301H as energy (RTD). Security limit for stack emission testing will proceed at 1401H - 1800H.  [WEBSMS],CMIN,other,plant
2023-04-21 1:02:36 PM,"[NSO Update] Mindanao Grid-04/21/2023 13:02: GRID UPDATE AS OF 1:00 PM System Condition: NORMAL CAP=3037MW, PK=2104MW, RR=46MW, NetOpMargin: PM=887, EVE=881 Highest Unit O/L: GNPK @138MW Derated Plant: MCC @100MW, MCO @270MW, MPC @40MW, MA1 @47.5MW, MA2 @29.5MW, AG1 @52MW, AG2 @38MW, AG4 @107MW, AG6 @119MW, AG7 @30MW, PG4 @136MW [WEBSMS]",CMIN,other,plant
2023-04-21 12:59:53 PM,"[NSO Update] Visayas Grid-04/21/2023 12:57: GRID UPDATE AS OF 1:00 PM System Condition: NORMAL CAP=2599MW, PK=2177MW, RR=0MW, NetOpMargin: PM=421, EVE=294 Highest Unit O/L: THVI 1&2 @169MW Derated Plant: TPC-Thermal @82MW, Leyte A (total) @290MW [WEBSMS]",CVIS,other,plant
2023-04-21 12:59:50 PM,"[NSO Update] Luzon Grid-04/21/2023 12:59: GRID UPDATE AS OF 1:00 PM System Condition: NORMAL CAP=13399MW, PK=10941MW, RR=170MW, NetOpMargin: PM=2288, EVE=2143 Highest Unit O/L: GNPD 1&2 @668MW Derated Plant: CLC2 @180MW, GMEC 1 @240MW, MSLC2 @330MW, MSLC3 @215MW, SUAL 1 @580MW [WEBSMS]",CLUZ,other,plant
2023-04-21 12:29:15 PM,Mindanao Grid-04/21/2023 12:27: Mt. Apo Binary Plant 3 tripped at 1138H due to external fault (Kidapawan - Bagontapay 69kV line).  [WEBSMS],CMIN,outage,line
2023-04-21 11:33:06 AM,Luzon Grid-04/21/2023 11:31: For information: Balsik 90MVAR line reactor 1 - de-energized at 0948H. (On-going commissioning)  [WEBSMS],CLUZ,outage,transformer
2023-04-21 10:26:21 AM,Luzon Grid-04/21/2023 10:26: Avion Unit 1 and Avion Unit 2 tripped at 1018H and 1020H respectively while on Regulating Reserve mode. (Unplanned Outage)  [WEBSMS],CLUZ,outage,plant
2023-04-21 10:04:27 AM,"Mindanao Grid-04/21/2023 10:04: WMPC DG05 and DG09 cut-in at 0956H and 1001H, respectively. RPS; System Voltage Requirement.  [WEBSMS]",CMIN,other,plant
2023-04-21 9:58:01 AM,"Mindanao Grid-04/21/2023 09:55: GENSAN-KAMANGA 138KV LINE 2  deenergized at 0902H , FO27AC/NON-GOMP. SAS migration and HMI interfacing requested by P & E under MSUP 1.  [WEBSMS]",CMIN,other,line
2023-04-21 8:20:21 AM,Visayas Grid-04/21/2023 08:20: 138KV Colon-Dumanjug line 2 de-energized at 0814H. pre-arranged corrective maintenance activity. ECD: 1700H  [WEBSMS],CVIS,outage,line
2023-04-21 8:09:07 AM,"Mindanao Grid-04/21/2023 08:08: Agus 5 HEP Unit no. 1 and Unit no. 2 both cut-out at 0805H for PMS (GOMP). ETC: May 01, 2023 0800H.  [WEBSMS]",CMIN,outage,plant
2023-04-21 7:59:20 AM,"Mindanao Grid-04/21/2023 07:59: GENSAN SS POWER TRANSFORMER NO. 1 deenergized at 0736H, FO27AC/Non GOMP. SAS Migration and interfacing to HMI requested by P & E.  [WEBSMS]",CMIN,other,transformer
2023-04-21 7:32:52 AM,Luzon Grid-04/21/2023 07:26: Muntinlupa-Gardner 115kV Line 2 - restored at 0726H (Unplanned Outage)  [WEBSMS],CLUZ,restoration,line
2023-04-21 6:39:29 AM,Luzon Grid-04/21/2023 06:39: San Jose-Quezon 230kV line 2 - shutdown at 0637H. (Planned Outage)  [WEBSMS],CLUZ,outage,line
2023-04-21 6:16:07 AM,Luzon Grid-04/21/2023 06:15: Bolo 90MVAR Reactor 2 - on pre-arranged shutdown at 0612H (Planned Outage)  [WEBSMS],CLUZ,outage,transformer
2023-04-21 5:56:26 AM,"[NSO Update] Mindanao Grid-04/21/2023 05:56: GRID UPDATE AS OF 6:00 AM System Condition: NORMAL CAP=3059MW, PK=2006MW, RR=50MW, NetOpMargin: AM=1003, PM=938, EVE=850 Highest Unit O/L: GNPK U1&U4 @138MW Derated Plant: MCC @100MW, MCO @270MW, MPC @40MW, MA1 @47.5MW, MA2 @29.5MW, AG1 @52MW, AG2 @38MW, AG4 @107MW, AG6 @119MW, AG7 @30MW, PG4 @140MW [WEBSMS]",CMIN,other,plant
2023-04-21 5:56:12 AM,"[NSO Update] Visayas Grid-04/21/2023 05:54: GRID UPDATE AS OF 6:00 AM System Condition: NORMAL CAP=2603MW, PK=2086MW, RR=0MW, NetOpMargin: AM=517, PM=416, EVE=195 Highest Unit O/L: THVI U1&U2 @169MW Derated Plant: TPC-Thermal @82MW, Leyte A (total) @290MW [WEBSMS]",CVIS,other,plant
2023-04-21 5:56:06 AM,"[NSO Update] Luzon Grid-04/21/2023 05:52: GRID UPDATE AS OF 6:00 AM System Condition: NORMAL CAP=13648MW, PK=10399MW, RR=170MW, NetOpMargin: AM=3078, PM=2440, EVE=2363 Highest Unit O/L: GNPD U1&U2 @668MW Derated Plant: CLC2 @180MW, GMEC 1 @240MW, MSLC3 @215MW, SUAL 1 @580MW [WEBSMS]",CLUZ,other,plant
2023-04-21 5:15:39 AM,Luzon Grid-04/21/2023 05:13: Muntinlupa-Gardner 115kV Line 2 de-energized at 0513H (Unplanned Outage)  [WEBSMS],CLUZ,outage,line
2023-04-21 4:22:25 AM,[NSO Update] Visayas Grid-04/21/2023 04:21: Weather Update: Easterlies affecting the eastern sections of Visayas and Mindanao.  [WEBSMS],CVIS,other,weather
2023-04-21 4:22:20 AM,[NSO Update] Mindanao Grid-04/21/2023 04:22: Weather Update: Easterlies affecting the eastern sections of Visayas and Mindanao.  [WEBSMS],CMIN,other,weather
2023-04-21 4:22:18 AM,[NSO Update] Luzon Grid-04/21/2023 04:21: Weather Update: Easterlies affecting the eastern sections of Visayas and Mindanao.  [WEBSMS],CLUZ,other,weather
2023-04-21 2:05:54 AM,Luzon Grid-04/21/2023 02:05: Kalayaan unit 4 tripped at 0150H as pump. Highest frequency is 60.658hz (Unplanned Outage)  [WEBSMS],CLUZ,outage,plant
2023-04-21 2:02:15 AM,Luzon Grid-04/21/2023 02:02: Kalayaan unit 4 tripped at 0150H as pump. Highest frequency is 60.658hz (Unplanned Outage)  [WEBSMS],CLUZ,outage,plant
2023-04-20 11:18:52 PM,Mindanao Grid-04/20/2023 23:16: WMPC DG05 cut-out at 2304H. From RPS-System Voltage Requirement.  [WEBSMS],CMIN,outage,plant
2023-04-20 11:15:48 PM,Mindanao Grid-04/20/2023 23:15: WMPC DG09 cut-out at 2242H. From RPS-System Voltage Requirement.  [WEBSMS],CMIN,outage,plant
2023-04-20 10:52:27 PM,Luzon Grid-04/20/2023 22:48: Balsik New Reactor 90MVAR energized at 2243H. (Ongoing Commissioning)  [WEBSMS],CLUZ,other,transformer
2023-04-20 10:15:30 PM,Mindanao Grid-04/20/2023 22:15: WMPC DG07 cut-out at 2204H. From RPS-System Voltage Requirement.  [WEBSMS],CMIN,outage,plant
2023-04-20 8:47:50 PM,Mindanao Grid-04/20/2023 20:48: Mt. Apo Unit #3 synchronized back at 2041H from forced outage.  [WEBSMS],CMIN,restoration,plant
2023-04-20 7:53:10 PM,Mindanao Grid-04/20/2023 19:53: WMPC DG04 cut-out at 1944H. From RPS-System Voltage Requirement.  [WEBSMS],CMIN,outage,plant
2023-04-20 7:35:37 PM,Mindanao Grid-04/20/2023 19:35: WMPC DG01 cut-out at 1914H from RPS-System Voltage Requirement.  [WEBSMS],CMIN,outage,plant
2023-04-20 7:30:37 PM,Mindanao Grid-04/20/2023 19:29: Lake Mainit HEPP synchronized back at 1924H from forced outage.  [WEBSMS],CMIN,restoration,plant
2023-04-20 7:20:36 PM,Mindanao Grid-04/20/2023 19:20: Lake Mainit HEPP with 8.9MW gross generation tripped at 1902H. Indication: Voltage fluctuation/Under Voltage. Forced outage.  [WEBSMS],CMIN,outage,plant
2023-04-20 5:53:53 PM,"[NSO Update] Mindanao Grid-04/20/2023 17:53: GRID UPDATE AS OF 6:00 PM System Condition: NORMAL CAP=3031MW, PK=2190MW, RR=36MW, NetOpMargin: EVE=805 Highest Unit O/L: GNPK U1&U4 @138MW Derated Plant: MCC @100MW, MCO @270MW, MPC @40MW, MA1 @47.5MW, MA2 @31.5MW, AG1 @52MW, AG2 @38MW, AG4 @107MW, AG5 @44MW, AG6 @124MW, AG7 @30MW, PG4 @132MW [WEBSMS]",CMIN,other,plant
2023-04-20 5:53:27 PM,"[NSO Update] Visayas Grid-04/20/2023 17:51: GRID UPDATE AS OF 6:00 PM System Condition: NORMAL CAP=2372MW, PK=2162MW, RR=0MW, NetOpMargin: EVE=210 Highest Unit O/L: THVI U1&U2 @169MW Derated Plant: TPC-Thermal @82MW, Leyte A (total) @285MW [WEBSMS]",CVIS,other,plant
2023-04-20 5:48:59 PM,"[NSO Update] Luzon Grid-04/20/2023 17:49: GRID UPDATE AS OF 6:00 PM System Condition: NORMAL CAP=12859MW, PK=11318MW, RR=130MW, NetOpMargin: EVE=1412 Highest Unit O/L: GNPD U1&U2 @668MW Derated Plant: CLC2 @180MW, GMEC 1 @240MW, MSLC3 @305MW, SUAL 1 @580MW [WEBSMS]",CLUZ,other,plant
2023-04-20 5:27:01 PM,"Mindanao Grid-04/20/2023 17:26: Mt Apo Unit #3 with 3.2MW gross generation tripped at 1504H, due to Restricted Earth Fault. Affected by the tripping of Kidapawan-BagonTapay 69kV line. Forced Outage.  [WEBSMS]",CMIN,outage,plant
2023-04-20 4:38:37 PM,Luzon Grid-04/20/2023 16:38: Bolo 90MVAR Shunt Reactor 1 - declared available at 1633H. (Planned Outage)  [WEBSMS],CLUZ,outage,transformer
2023-04-20 2:53:34 PM,Mindanao Grid-04/20/2023 14:53: WMPC DG01 Cut-in at 1450H as RPS-System Voltage Requirement.  [WEBSMS],CMIN,other,plant
2023-04-20 1:02:33 PM,"[NSO Update] Visayas Grid-04/20/2023 13:00: GRID UPDATE AS OF 1:00 PM System Condition: NORMAL CAP=2703MW, PK=2318MW, RR=0MW, NetOpMargin: PM=385, EVE=362 Highest Unit O/L:  THVI 1 & 2 @ 169MW Derated Plant: PEDC 2 @ 68.7MW, TPC Thermal @ 82MW, EDC Total @ 333MW, PGPP 1 @ 110MW [WEBSMS]",CVIS,other,plant
2023-04-20 12:55:34 PM,"[NSO Update] Luzon Grid-04/20/2023 12:55: GRID UPDATE AS OF 1:00 PM System Condition: NORMAL CAP=13483MW, PK=11857MW, RR=130MW, NetOpMargin: PM=1495, EVE=1727 Highest Unit O/L: GNPD 1 & 2 @ 668MW Derated Plant: Calaca 2 @ 180MW, GMEC 1 @ 240MW, Masinloc 2 @ 330MW, Masinloc 3 @ 305MW, Sual 1 @ 580MW [WEBSMS]",CLUZ,other,plant
2023-04-20 12:51:50 PM,"[NSO Update] Mindanao Grid-04/20/2023 12:52: GRID UPDATE AS OF 1:00 PM System Condition: NORMAL CAP=3094MW, PK=2407MW, RR=46MW, NetOpMargin: PM=641, EVE=733 Highest Unit O/L: GNPK 1 & 4 @ 138MW Derated Plant: DCP @264.45MW, MCC @100MW, MCO @270MW, MPC @40MW, MA1 @47.5MW, MA2 @31.5MW, AG1 @52MW, AG2 @38MW, AG4 @107MW, AG5 @44MW, AG6 @124MW, AG7 @30MW, PG4 @136MW [WEBSMS]",CMIN,other,plant
2023-04-20 12:01:49 PM,Luzon Grid-04/20/2023 11:58: System Advisory: The Luzon system frequency reached 60.887Hz at 1143H due to a disturbance at Meralco Franchise Area.  [WEBSMS],CLUZ,other,plant
2023-04-20 11:51:49 AM,Luzon Grid-04/20/2023 11:47: Las Pinas - CBP1A 115kV line - restored via PCB 62WV4 at 1142H (Unplanned Outage)  [WEBSMS],CLUZ,restoration,line
2023-04-20 10:51:45 AM,Luzon Grid-04/20/2023 10:45: Las Pinas - CBP1A 115kV line - tripped at 1035H. (Unplanned Outage)  [WEBSMS],CLUZ,outage,line
2023-04-20 10:41:44 AM,Luzon Grid-04/20/2023 10:40: Las Pinas 300MVA Transformer 5 - tripped at 1035H. (Unplanned Outage)  [WEBSMS],CLUZ,outage,transformer
2023-04-20 10:08:23 AM,Luzon Grid-04/20/2023 10:03: Laoag-Pasuquin Solar 115kV line - restored at 1002H. (Planned Outage)  [WEBSMS],CLUZ,restoration,line
2023-04-20 9:52:01 AM,Mindanao Grid-04/20/2023 09:52: WMPC DG04 Cut-in at 0950H as RPS-System Voltage Requirement.  [WEBSMS],CMIN,other,plant
2023-04-20 9:25:03 AM,Mindanao Grid-04/20/2023 09:24: Tacurong-Gensan 138kV L1 deenergized 0911H. SAS migration and interfacing to HMI. P & E Request Shutdown.  [WEBSMS],CMIN,outage,line
2023-04-20 9:01:41 AM,Mindanao Grid-04/20/2023 08:59: WMPC DG07 Cut-in at 0855H as RPS-System Voltage Requirement.  [WEBSMS],CMIN,other,plant
2023-04-20 8:23:20 AM,Mindanao Grid-04/20/2023 08:22: Baloi-Agus 6 138kV L2 deenergized 0807H. Planned Outage/GOMP.  [WEBSMS],CMIN,outage,line
2023-04-20 8:03:19 AM,Mindanao Grid-04/20/2023 08:02: WMPC DG09 Cut-in at 0800H as RPS-System Voltage Requirement.  [WEBSMS],CMIN,other,plant
2023-04-20 7:56:37 AM,Mindanao Grid-04/20/2023 07:55: WMPC DG05 Cut-in at 0751H as RPS-System Voltage Requirement.  [WEBSMS],CMIN,other,plant
2023-04-20 6:38:12 AM,Luzon Grid-04/20/2023 06:37: Laoag-Pasuquin Solar 115kV line - shutdown at 0634H. (Planned Outage)  [WEBSMS],CLUZ,outage,line
2023-04-20 6:25:06 AM,Luzon Grid-04/20/2023 06:25: Bolo 90MVAR Shunt Reactor 1 - on pre-arranged shutdown at 0615H. (Planned Outage)  [WEBSMS],CLUZ,outage,transformer
2023-04-20 6:14:50 AM,Luzon Grid-04/20/2023 06:11: Bacman-BGI Binary 230kV Tie line - shutdown at 0607H (Planned Outage)  [WEBSMS],CLUZ,outage,line
2023-04-20 6:04:50 AM,"Luzon Grid-04/20/2023 06:00: Bay (Makban) - Solar Ace 69kV Lines 1 & 2 restored at 0547H & 0548H, respectively - Customer Owned (Unplanned Outage)  [WEBSMS]",CLUZ,restoration,line
2023-04-20 5:51:30 AM,"[NSO Update] Luzon Grid-04/20/2023 05:49: GRID UPDATE AS OF 6:00 AM System Condition: NORMAL CAP=13595MW, PK=11789MW, RR=130MW, NetOpMargin: AM=1675, PM=1083, EVE=1745 Highest Unit O/L: GNPD 1 & 2 @ 668MW Derated Plant: Calaca 2 @ 180MW, GMEC 1 @ 240MW, Masinloc 2 @ 330MW, Masinloc 3 @ 305MW, Sual 1 @ 550MW [WEBSMS]",CLUZ,other,plant
2023-04-20 5:48:31 AM,"[NSO Update] Visayas Grid-04/20/2023 05:46: GRID UPDATE AS OF 6:00 AM System Condition: NORMAL CAP=2718MW, PK=2240MW, RR=0MW, NetOpMargin: AM=478, PM=259, EVE=179 Highest Unit O/L: THVI 1 & 2 @ 169MW Derated Plant: PEDC 2 @ 68.7MW, TPC Thermal @ 82MW, EDC Total @ 333MW, PGPP 1 @ 110MW [WEBSMS]",CVIS,other,plant
2023-04-20 5:48:16 AM,"[NSO Update] Mindanao Grid-04/20/2023 05:47: GRID UPDATE AS OF 6:00 AM System Condition: NORMAL CAP=3103MW, PK=2320MW, RR=50MW, NetOpMargin: AM=732, PM=696, EVE=792 Highest Unit O/L: GNPK 1 & 4 @ 138MW Derated Plant: DCP @264.45MW, MCC @100MW, MCO @270MW, MPC @40MW, MA1 @47.5MW, MA2 @31.5MW, AG1 @52MW, AG2 @38MW, AG4 @107MW, AG5 @44MW, AG6 @119MW, AG7 @30MW, PG4 @140MW [WEBSMS]",CMIN,other,plant
2023-04-20 5:48:14 AM,Luzon Grid-04/20/2023 05:47: Calamba 230kV Bus 1 restored at 0547H (Unplanned Outage).  [WEBSMS],CLUZ,restoration,line
2023-04-20 4:58:06 AM,"Luzon Grid-04/20/2023 04:56: NGCP Calamba-MERALCO Calamba 230kV Tie Line 1 & 2 restored at 0454H and 0456H, respectively (Unplanned Outage).  [WEBSMS]",CLUZ,restoration,line
2023-04-20 4:38:06 AM,"Luzon Grid-04/20/2023 04:34: Bay (Makban) - Calamba 230kV Line 1 and Binan - Calamba 230kV Line 2 restored/looped at Calamba side both at 0428H. Bay (Makban) - Calamba 230kV Line 2 and Binan - Calamba 230kV Line 1 restored/looped at Calamba side at 0429H and 0431H, respectively - (Unplanned Outage).  [WEBSMS]",CLUZ,restoration,line
2023-04-20 4:04:44 AM,[NSO Update] Luzon Grid-04/20/2023 04:04: Weather Update: Easterlies affecting the eastern sections of Visayas and Mindanao.  [WEBSMS],CLUZ,other,weather
2023-04-20 4:03:45 AM,[NSO Update] Mindanao Grid-04/20/2023 04:04: Weather Update: Easterlies affecting the eastern sections of Visayas and Mindanao.  [WEBSMS],CMIN,other,weather
2023-04-20 4:03:10 AM,[NSO Update] Visayas Grid-04/20/2023 04:03: Weather Update: Easterlies affecting the eastern sections of Visayas and Mindanao.  [WEBSMS],CVIS,other,weather
2023-04-20 3:38:10 AM,"Luzon Grid-04/20/2023 03:36: NGCP Calamba-MERALCO Calamba 230kV Tie Line 1 and Line 2, Calamba 230kV Bus 1, Calamba - Binan 230kV Line 1 and Line 2 and Calamba - Bay 230kV Line1 and Line 2 tripped at Calamba side. (Unplanned Outage).  [WEBSMS]",CLUZ,outage,line
2023-04-19 11:08:18 PM,Mindanao Grid-04/19/2023 23:08: WMPC DG05 cut-out at 2304H as RPS. System Voltage Requirement.  [WEBSMS],CMIN,outage,plant
2023-04-19 11:08:03 PM,Mindanao Grid-04/19/2023 23:07: GNPK Unit 2  cut-out 2301H. Manually shutdown due to suspected boiler tube leak.  [WEBSMS],CMIN,outage,plant
2023-04-19 10:54:43 PM,Mindanao Grid-04/19/2023 22:52: WMPC DG09 cut-out at 2249H as RPS. System Voltage Requirement.  [WEBSMS],CMIN,outage,plant
2023-04-19 10:07:47 PM,Mindanao Grid-04/19/2023 22:07: WMPC DG04 cut-out at 2204H as RPS. System Voltage Requirement.  [WEBSMS],CMIN,outage,plant
2023-04-19 8:07:40 PM,Luzon Grid-04/19/2023 20:03: Mexico S/S New 100MVA Mobile Transformer No. 1 energized at high side at 2000H (On-going testing and commissioning).  [WEBSMS],CLUZ,other,transformer
2023-04-19 7:44:17 PM,Luzon Grid-04/19/2023 19:42: Bay (Makban) - Solar Ace 69kV Lines 1 & 2 both de-energized at 1941H - Customer Owned (Unplanned Outage)  [WEBSMS],CLUZ,outage,line
2023-04-19 7:08:09 PM,Mindanao Grid-04/19/2023 19:08: GNPK Unit 4 cut-in at 1853H. From reserved shutdown as initiated by power plant.  [WEBSMS],CMIN,outage,plant
2023-04-19 7:02:55 PM,Mindanao Grid-04/19/2023 18:58: Therma Marine 1 Unit no. 2 cut-in at 1809H as energy (RTD).  [WEBSMS],CMIN,other,plant
2023-04-19 6:17:34 PM,"Mindanao Grid-04/19/2023 18:16: 8LI4KSW-GPK 230kV line de-energized at 1452H for corrective maintenance work of GNPK U4 Outdoor GIS, & restored back at 1742H. Emergency request from GNPK management...  [WEBSMS]",CMIN,restoration,line
2023-04-19 5:57:33 PM,"[NSO Update] Luzon Grid-04/19/2023 17:53: GRID UPDATE AS OF 6:00 PM System Condition: NORMAL CAP=13050MW, PK=11209MW, RR=130MW, NetOpMargin: EVE=1711 Highest Unit O/L: GNPD 1 & 2 @ 668MW Derated Plant: Calaca 2 @ 180MW, Masinloc 2 @ 340MW, Masinloc 3 @ 310MW, GMEC 1 @ 240MW [WEBSMS]",CLUZ,other,plant
2023-04-19 5:52:12 PM,"[NSO Update] Visayas Grid-04/19/2023 17:50: GRID UPDATE AS OF 6:00 PM System Condition: NORMAL CAP=2420MW, PK=2193MW, RR=40MW, NetOpMargin: EVE=188 Highest Unit O/L: THVI 1 & 2 @ 169MW Derated Plant: PEDC 2 @ 68.7MW, TPC Thermal @ 82MW, EDC Total @ 333MW, PGPP 1 @ 110MW [WEBSMS]",CVIS,other,plant
2023-04-19 5:51:40 PM,"[NSO Update] Mindanao Grid-04/19/2023 17:51: GRID UPDATE AS OF 6:00 PM System Condition: NORMAL CAP=3032MW, PK=2246MW, RR=36MW, NetOpMargin: EVE=750 Highest Unit O/L: GNPK 2 & 4 @ 138MW Derated Plant: MCC @100MW, MCO @270MW, MPC @40MW, MA1 @47.5MW, MA2 @31.5MW, AG1 @52MW, AG2 @38MW, AG4 @105MW, AG5 @44MW, AG6 @124MW, AG7 @30MW, PG4 @125MW [WEBSMS]",CMIN,other,plant
2023-04-19 5:12:49 PM,Mindanao Grid-04/19/2023 17:10: WMPC DG08 cut-out at 1704H as RPS. System Voltage Requirement.  [WEBSMS],CMIN,outage,plant
2023-04-19 4:34:26 PM,Luzon Grid-04/19/2023 16:32: Dasmarinas-Ternate 115kV line was energized at 1628H (Planned Outage)  [WEBSMS],CLUZ,outage,line
2023-04-19 3:51:10 PM,"Mindanao Grid-04/19/2023 15:48: WMPC DG04, DG05, DG09 and DG08 cut-in at 1424H, 1424H, 1427H and 1429H. Resumed RPS. System voltage requirement.  [WEBSMS]",CMIN,other,plant
2023-04-19 3:36:09 PM,"Mindanao Grid-04/19/2023 15:33: WMPC DG04, DG05, DG08 and DG09 simultaneously tripped at 1313H as RPS. Indication: generator overcurrent. The tripping caused the automatic load disengagement of voltage sensitive loads at Zamboanga Area with estimated load drop of 125MW.  [WEBSMS]",CMIN,outage,plant
2023-04-19 3:16:05 PM,"Mindanao Grid-04/19/2023 15:15: Update: At 1413H, Simultaneous tripping of Four (4) units of WMPC DG4, DG5, DG8 & DG9, SVC at NagaMin and 2- Units of KEGI Jimenez ( DG1 &DG2) affected by the tripping of Filter #3 ( 31 MVAR) of AC Filter bank No. 1 at Lala 230 SS. Also, an estimated 125 MW of voltage-sensitive loads are activated. The highest frequency reached was 60.75 Hz.  [WEBSMS]",CMIN,outage,plant
2023-04-19 2:57:40 PM,Luzon Grid-04/19/2023 14:57: Naga-Tiwi A 230kV line - restored at 1455H (Planned Outage)  [WEBSMS],CLUZ,restoration,line
2023-04-19 2:47:47 PM,"Mindanao Grid-04/19/2023 14:48: Simultaneous tripping of  Four (4) units of WMPC  DG4, DG5, DG8 & DG9,  SVC at NagaMin and  2- Units of  KEGI Jimenez ( DG1 &DG2) affected by the tripping of  Filter #3 ( 31 MVAR) of AC Filter bank No. 1 at Lala 230 SS.  [WEBSMS]",CMIN,outage,transformer
2023-04-19 1:10:57 PM,"[NSO Update] Luzon Grid-04/19/2023 13:06: GRID UPDATE AS OF 1:00 PM System Condition: NORMAL CAP=13771MW, PK=11986MW, RR=130MW, NetOpMargin: PM=1655, EVE=1811 Highest Unit O/L: GNPD U1&U2 @668MW Derated Plant: CLC2 @180MW, MSLC2 @340MW, MSLC3 @310MW  [WEBSMS]",CLUZ,other,plant
2023-04-19 1:08:53 PM,"Mindanao Grid-04/19/2023 13:07: Pulangi IV HEPP Unit 3 synchronized at 1158H, from Unplanned Outage. Follow RTD.  [WEBSMS]",CMIN,restoration,plant
2023-04-19 12:42:37 PM,"[NSO Update] Mindanao Grid-04/19/2023 12:42: GRID UPDATE AS OF 1:00 PM System Condition: NORMAL CAP=3031MW, PK=2347MW, RR=46MW, NetOpMargin: PM=638, EVE=714 Highest Unit O/L: GNPK U1&U2 @138MW Derated Plant: DCP @264.45MW, MCC @100MW, MCO @270MW, MPC @40MW, MA1 @47.5MW, MA2 @31.5MW, AG1 @52MW, AG2 @38MW, AG4 @105MW, AG5 @44MW, AG6 @119MW, AG7 @30MW, PG4 @70MW [WEBSMS]",CMIN,other,plant
2023-04-19 12:39:09 PM,"[NSO Update] Visayas Grid-04/19/2023 12:37: GRID UPDATE AS OF 1:00 PM System Condition: NORMAL CAP=2679MW, PK=2335MW, RR=40MW, NetOpMargin: PM=304, EVE=234 Highest Unit O/L:  THVI U1&U2 @169MW Derated Plant: TPC-Thermal @82MW, Leyte A (total) @333MW [WEBSMS]",CVIS,other,plant
2023-04-19 12:10:28 PM,Luzon Grid-04/19/2023 12:07: MPGC Unit 1 de-energized at 1202H - On going commissioning  (Planned Outage)  [WEBSMS],CLUZ,outage,plant
2023-04-19 11:20:50 AM,Luzon Grid-04/19/2023 11:19: Kalayaan unit 4 online at 1114H (Unplanned Outage)  [WEBSMS],CLUZ,restoration,plant
2023-04-19 11:03:44 AM,"Mindanao Grid-04/19/2023 11:02: KEGI JIMENEZ DG01 cut in at 1032H for RPS. Call time: 1028H, RPS Start: 1035H, attained full load 7.5MW at 1040H.  [WEBSMS]",CMIN,other,plant
2023-04-19 10:43:41 AM,Luzon Grid-04/19/2023 10:42: Kalayaan Unit 4 - tripped at 1040H from 90MW load. (Unplanned Outage)  [WEBSMS],CLUZ,outage,plant
2023-04-19 9:50:47 AM,Mindanao Grid-04/19/2023 09:51: WMPC DG08 cut-in at 0948H. RPS-System voltage requirement.  [WEBSMS],CMIN,other,plant
2023-04-19 9:10:42 AM,Luzon Grid-04/19/2023 09:07: Dasmarinas-Ternate 115kV line - shutdown at 0906H. (Planned Outage)  [WEBSMS],CLUZ,outage,line
2023-04-19 8:53:35 AM,Mindanao Grid-04/19/2023 08:51: WMPC DG04 cut-in at 0850H. RPS-System voltage requirement.  [WEBSMS],CMIN,other,plant
2023-04-19 8:02:21 AM,Mindanao Grid-04/19/2023 08:01: WMPC DG09 cut-in at 0800H. RPS-System voltage requirement.  [WEBSMS],CMIN,other,plant
2023-04-19 8:00:13 AM,Mindanao Grid-04/19/2023 07:59: WMPC DG05 cut-in at 0750H. RPS-System voltage requirement.  [WEBSMS],CMIN,other,plant
2023-04-19 6:40:36 AM,Luzon Grid-04/19/2023 06:37: Naga-Tiwi A 230kV line - shutdown at 0636H (Planned Outage)  [WEBSMS],CLUZ,outage,line
2023-04-19 5:52:17 AM,"[NSO Update] Mindanao Grid-04/19/2023 05:51: GRID UPDATE AS OF 6:00 AM System Condition: NORMAL CAP=3043MW, PK=2330MW, RR=50MW, NetOpMargin: AM=664, PM=654, EVE=722 Highest Unit O/L: GNPK U1&U2 @138MW Derated Plant: MCC @100MW, MCO @270MW, MPC @40MW, MA1 @47.5MW, MA2 @31.5MW, AG1 @52MW, AG2 @38MW, AG4 @105MW, AG5 @44MW, AG6 @119MW, AG7 @30MW, PG4 @70MW [WEBSMS]",CMIN,other,plant
